36.532 5.87531 22.0505 6.29348 16.427 81.972 70.2519 95.1527 70.7677 19.269 31.8496
88.4226 39.43 17.0749 0.109461 8.03402 8.41319 55.7665 30.0041 68.6 17.3359 93.1727
68.8169 62.7776 92.4664 85.8423 44.927 1.76773 78.4323 18.6256 30.4816 0.681479 30.8895
80.3314 24.3213 45.6581 91.0964 95.0744 24.904 16.9333 90.7885 11.7127 66.4521 38.6196
35.9757 29.5886 37.6315 8.2065 73.2216 59.3526 56.7759 98.3652 8.10384 53.0503 26.0662
33.7301 17.3456 55.086 54.7323 38.2377 14.1171 34.0709 30.7552 38.6129 98.8496 57.5551
76.9215 26.9968 74.1985 67.7621 15.9786 98.3296 18.7574 94.404 58.4451 59.8117 58.0101
44.6607 80.0091 74.6121 76.5622 3.82015 33.0133 9.76934 92.4605 64.519 76.5024 3.43692
88.647 31.5061 41.1372 95.6581 28.5154 58.842 7.92254 7.44874 20.0934 88.7153 66.8103
12.9785 93.0826 84.4648 77.7886 73.7355 19.1451 24.1933 65.427 5.93704 10.2249 96.4204
32.191 8.80034 91.5992 11.1315 28.9964 6.17035 75.5284 26.4913 50.3061 63.814 98.8925
52.8685 62.5431 45.8039 29.2156 54.1709 55.9993 35.8306 96.9729 82.8906 81.155 94.3359
11.8205 99.986 54.1295 55.3866 13.1366 76.2959 59.3171 30.0093 45.6241 21.6299 93.7016
54.6649 51.9388 13.3988 81.83 34.4673 27.3949 23.2538 56.4168 82.0221 4.79082 20.9869
20.4799 86.6684 54.9449 48.8642 70.1862 32.1639 81.4607 60.1433 59.2452 4.37853 37.0752
58.6557 26.164 0.267217 14.9443 66.4265 35.8065 9.75715 27.6478 89.6008 53.7317 71.244
91.5639 86.9043 78.8738 52.7986 94.6246 42.0654 0.992005 98.4591 84.2031 47.2266 71.9053
4.79977 4.63783 96.8695 87.8279 5.59208 47.908 27.2514 32.8998 33.5402 5.75811 4.11331
79.4926 53.1965 81.4108 17.0877 85.9073 81.7806 89.9475 73.9393 90.9573 16.4768 32.4751
60.9873 6.32699 37.3447 51.3885 64.917 63.139 42.2906 18.2171 73.5062 8.57578 20.3119
2.46155 72.6499 35.6255 26.0437 91.2885 34.6622 83.0163 27.1317 44.0799 6.56809 22.8854
18.6219 33.4198 48.1818 31.6604 31.0584 34.451 55.7625 9.49401 27.9183 23.8834 5.20812
61.6653 76.9952 77.2331 31.5796 91.5231 28.9997 77.6207 0.0610618 8.29924 39.3763 11.3499
63.9771 73.1747 88.6987 17.1557 24.217 60.068 29.2326 69.1543 27.4629 61.7844 87.8188
60.5212 63.526 52.9379 76.788 65.4143 61.646 60.5942 2.94018 18.9854 31.3308 10.0378
20.2348 43.2889 31.3702 87.4376 78.5957 37.6294 48.3731 17.9972 2.50356 4.10978 39.5965
42.6912 81.6681 9.23244 64.3532 23.087 26.1727 40.8086 1.72325 69.6008 21.2913 45.2406
90.2903 69.9177 98.9551 26.8489 56.3058 85.9845 13.4138 39.4866 84.9885 78.2036 23.8856
2.46418 60.6222 67.2878 88.5783 8.0732 21.2855 85.0502 54.119 76.2935 20.257 21.4257
64.7024 84.0913 21.3935 23.8718 14.2739 71.3207 38.4649 83.6817 84.3668 43.6797 59.4508
89.1772 34.4473 79.956 28.8939 16.4891 13.4495 14.1964 0.277583 32.9506 50.6974 86.1352
86.0541 55.5039 67.3077 25.7582 37.4914 25.6956 96.6243 25.7077 86.6866 1.89723 51.6798
80.5643 5.74863 58.4172 80.2279 42.7168 82.2272 70.073 56.4375 92.3872 46.1142 53.2413
65.6683 4.35142 98.0184 80.1715 22.6537 72.6964 50.7668 51.5684 28.244 26.9683 99.8848
71.8263 3.13411 22.6109 4.5224 74.656 31.4571 8.6674 34.3958 23.4186 12.9379 0.429409
37.521 39.4282 77.6152 99.6973 47.0608 14.234 0.102096 97.2401 61.7423 76.318 40.3104
22.1403 98.6351 50.0815 40.9851 7.09383 6.97267 18.2787 82.8073 64.1903 94.3201 99.3916
33.6444 83.9568 20.7766 67.4744 39.2709 59.7419 58.363 85.7796 36.5015 40.7596 60.3016
33.0483 85.9289 79.2725 25.3079 65.9122 92.3407 90.2673 12.0504 54.6868 2.93425 41.2477
27.244 1.72851 28.2175 31.8137 34.4544 69.874 93.6513 63.6484 83.6535 20.9359 39.6266
78.9048 92.7203 52.4569 97.2877 71.0668 67.5302 75.9341 94.3521 4.69986 61.2413 26.7641
67.0396 97.9436 89.7505 58.6393 23.1136 2.3124 32.7868 81.9706 13.8818 70.263 66.5281
95.1593 31.3346 2.90949 36.4088 21.0577 0.967375 9.65238 9.93805 16.9266 83.0122 5.20911
75.7736 8.23127 84.0939 10.7421 94.0205 7.08681 91.7738 38.5033 87.7837 70.194 32.2047
86.4697 15.2507 3.34212 2.78469 3.05886 48.4222 0.0279254 13.6677 70.6857 76.969 13.1363
31.6945 50.6154 66.9469 63.8117 68.3474 78.1042 16.8221 28.2853 75.5075 17.9258 24.2293
21.8538 9.36061 26.7851 70.509 81.9963 88.8831 7.05615 11.0922 93.6118 81.8117 63.9754
65.6458 45.2251 20.2863 49.6246 62.4526 98.6092 66.1053 38.4784 8.68753 54.4128 80.5265
5.08923 76.5045 95.316 59.944 8.10277 5.3309 24.4049 42.2419 0.8361 47.3197 46.9814
54.5935 85.2471 40.7048 73.1896 86.3848 33.6849 7.90088 56.4879 25.6702 82.4905 99.7767
28.8112 91.639 2.82042 72.6083 23.9884 50.2291 77.2077 63.15 47.743 40.2745 97.4955
89.7737 30.3503 89.8526 47.7875 4.69018 69.0526 51.8663 54.6408 17.5972 63.8369 85.3094
28.0216 27.0924 87.3858 12.1247 94.2866 25.2339 23.6564 10.8038 56.4425 49.5429 68.8079
88.5792 4.41312 70.8973 26.1134 37.0623 46.3194 76.2167 77.3823 42.664 66.3468 30.9958
44.2338 54.6327 64.1245 82.6148 29.1993 29.4802 17.2063 1.44117 66.715 67.584 72.3193
61.1045 22.4465 54.3367 45.666 92.0971 35.4928 15.7337 44.7636 6.02821 53.8893 0.861193
97.8085 19.1136 24.3031 5.15815 58.0906 65.7563 1.01505 76.0138 93.3776 21.2115 38.2647
31.3857 13.8035 78.3493 81.5178 73.5285 30.8003 24.0143 61.2316 48.5866 7.57395 34.5649
11.0665 76.5278 8.31168 5.60192 15.6136 8.28933 23.8337 57.9686 87.6731 52.233 37.0898
59.7716 91.9601 97.0792 34.4847 22.1011 94.487 14.7513 76.8955 59.1791 39.2047 23.169
77.2908 63.2279 22.1301 21.548 64.6189 39.4574 25.0009 23.0422 40.6576 91.4604 14.5814
34.1706 58.0388 76.7625 54.1042 6.81487 10.1775 42.216 52.5888 61.5863 27.5419 22.0768
92.6206 99.628 9.54829 80.5861 67.4856 95.9546 65.6489 33.6742 97.8079 96.5357 80.88
41.3587 7.67057 24.7142 58.5807 88.8423 71.0627 55.663 72.263 65.409 96.7166 73.9029
29.8859 28.5958 30.595 69.0936 59.8468 33.0346 36.4348 2.82712 4.37863 43.9162 47.3677
29.6899 79.3725 79.9907 27.3342 17.1175 64.7268 67.3026 8.59362 99.9832 38.3711 75.4686
30.5268 50.0026 61.4391 3.94949 0.657436 98.9935 41.8734 62.9853 5.62715 75.4978 65.4836
31.9418 60.5791 50.241 20.1119 60.8914 59.903 15.4576 84.731 85.9591 50.7258 48.79
38.0644 86.4024 67.8135 17.0436 28.0147 51.0594 0.983945 64.303 77.2483 44.545 91.9745
10.9817 61.9313 79.3863 68.0827 30.7311 63.0003 3.04902 30.3372 71.2093 25.0813 74.9311
37.6336 99.036 79.824 63.761 48.3629 8.51521 9.86126 53.611 6.80392 23.6833 77.9303
57.5202 92.7838 39.5079 54.0914 88.6938 15.0755 75.0035 25.0852 63.8707 83.2077 45.1634
44.7979 29.0417 54.3396 50.1387 9.18068 43.1419 60.1526 82.6378 30.5178 84.4505 3.63128
98.5812 62.8445 58.8224 92.5703 92.9835 46.8058 65.2711 68.344 57.3606 13.4845 11.7028
85.0161 31.7966 91.6103 38.0274 45.8084 45.5651 20.8517 89.6362 99.4541 38.1945 64.0728
22.9168 38.3312 28.0337 97.4551 47.788 67.1712 92.8384 96.2785 16.5962 69.4909 96.1139
18.4352 4.35942 86.3113 93.9469 95.0701 83.2688 31.7921 70.2619 12.9732 12.332 54.5742
23.4141 35.1871 59.8246 49.8616 96.1478 90.091 69.994 94.4036 12.027 68.6593 43.3973
94.7974 27.946 13.7825 95.7913 23.98 58.3775 55.8411 23.632 17.0377 94.5878 29.9602
44.0162 55.4852 92.9287 70.4808 19.9142 56.947 81.4489 5.06558 52.9007 49.7399 78.3171
50.0362 44.8426 72.4991 0.75612 36.1368 17.6873 10.5147 38.9942 4.29217 36.5794 10.4279
96.084 34.4621 47.1596 99.8805 88.2082 55.2796 21.8632 33.5606 65.7664 68.8144 31.4909
51.3955 53.7975 27.1886 34.0786 89.4959 52.5898 42.4759 41.854 70.8268 98.0896 37.2513
77.5997 46.5944 28.4959 9.44084 27.5997 44.1203 10.188 72.6063 62.0813 10.7708 55.7157
18.7739 91.7867 78.0097 34.9774 18.5654 37.1587 27.4344 58.6679 9.86191 60.078 88.7574
75.0096 76.2741 61.2461 0.571134 69.8847 7.76219 56.3526 51.9721 79.968 50.3646 21.1564
40.5736 13.6454 94.6983 33.1365 94.7377 60.1014 78.0147 8.88753 36.1771 7.07316 17.0395
83.6764 67.9613 32.6547 31.7152 93.9341 8.50608 95.167 92.5731 53.8408 92.7559 59.5745
0.903568 54.0489 27.8393 40.572 90.5257 31.2859 57.7492 53.9117 2.55146 67.3706 21.1834
77.8006 22.8236 76.9035 67.7291 50.5216 51.65 14.5631 7.3036 48.5964 8.6197 91.2646
68.1099 15.5151 45.281 88.268 98.2709 23.001 75.2429 73.4203 81.0145 26.7412 30.4438
61.7942 8.37086 76.8685 78.882 30.9791 6.84095 53.599 99.378 55.707 49.0498 83.087
2.82026 76.0796 31.7625 29.3439 49.5489 71.6467 24.3468 82.1279 99.9105 63.3538 96.7397
2.49974 46.0659 15.6474 89.5194 43.0585 77.7235 62.8535 4.28256 19.1946 31.1323 16.3801
8.16607 10.8142 91.1742 97.4075 86.7263 85.4172 90.1404 14.7889 59.1958 90.0812 49.8243
3.23143 3.72668 40.9355 1.41581 27.9949 10.7726 48.6366 11.1514 8.46767 63.3498 27.0512
80.9944 50.9757 58.6929 24.0147 1.23643 23.1629 88.4698 92.0827 0.537796 63.2044 5.91085
30.5724 77.8731 46.5516 43.2001 60.5974 87.106 30.3514 83.5417 1.50295 54.773 12.2763
21.3661 11.2716 37.5674 26.9702 38.6759 26.3688 86.7783 60.4116 22.7404 48.4284 54.8549
29.001 80.8124 24.8879 99.2033 79.0567 95.3369 97.735 54.1778 37.3595 78.0188 85.3882
31.1877 79.3347 17.3046 10.3143 37.1232 98.848 40.8191 4.45896 44.6544 69.598 86.903
26.5987 79.6661 96.6766 25.3608 64.5393 83.7361 41.1833 31.4727 49.9467 22.1724 24.4353
1.42562 89.1992 37.7666 48.7775 50.1088 39.051 8.41084 97.6391 72.2989 15.2308 81.3718
71.4165 89.1029 28.2037 32.8575 55.5089 78.6867 95.7288 79.2539 55.2326 23.3153 5.89562
86.603 58.9576 7.75438 47.0266 73.588 20.2367 78.0218 11.0274 57.0977 24.7888 76.4489
59.9196 82.7416 44.1558 75.5541 14.7082 9.81294 60.8691 55.2075 2.64627 61.1197 88.5976
77.0646 81.6288 48.2875 86.5613 26.9663 42.8629 94.7729 80.6305 5.37157 5.05949 36.4131
23.4099 26.733 14.7909 66.7023 66.3628 78.4066 2.08147 35.9764 25.2113 83.2063 78.3993
78.4744 97.7545 0.800767 22.1544 65.3758 70.162 66.4681 61.3419 96.5484 1.9686 59.881
91.3475 13.6479 22.4391 30.6338 63.5481 21.6186 62.5204 69.1272 2.37751 68.1013 74.8703
97.3775 33.9936 78.7535 12.1745 23.6157 55.3 9.92628 88.67 57.8899 65.648 7.98673
97.1475 89.4388 36.5178 32.4906 16.0466 66.9767 8.85768 11.3077 35.4627 58.6171 89.8822
41.824 77.852 49.5656 62.7649 45.1328 29.4718 64.3027 9.91044 9.93104 89.9798 24.4935
91.7459 64.1563 18.3929 49.7241 60.8165 47.1706 10.404 88.245 33.0892 93.707 59.8084
9.88118 78.7352 44.2151 10.1912 44.7155 17.1212 89.2562 2.74471 37.3118 97.4726 50.7888
69.2956 37.6819 45.3909 13.8937 34.3745 83.139 21.6126 64.3038 86.8623 81.0882 34.5825
40.3305 9.6433 41.7373 95.5456 36.451 6.11465 79.1733 23.8545 51.3389 25.1224 36.2379
38.3605 46.6849 83.6279 8.4347 35.5613 6.11576 47.6038 96.2781 65.9683 42.3234 97.6503
52.0352 38.8909 80.0474 42.7873 69.9028 70.7221 27.1694 59.5595 76.3551 51.858 41.3976
98.9398 0.659856 10.626 43.0368 76.4539 96.0714 24.7153 70.1635 67.3432 0.482403 72.0546
85.4397 53.5706 46.5086 27.5723 63.5899 34.9503 66.5536 2.60493 10.8248 63.9942 90.2564
27.7811 97.4625 69.4339 95.9953 10.8601 15.6925 26.6111 77.0465 33.6563 4.94961 64.949
12.8618 10.0024 28.8394 44.2688 70.9741 91.8856 26.0726 79.9593 94.1684 25.2161 95.4769
56.5157 37.6975 23.3611 32.8468 77.0178 57.7973 95.3459 29.8851 78.7214 33.7054 0.609297
88.9693 74.3009 68.8508 58.9238 42.4471 33.7281 77.8219 96.4757 30.7558 80.0088 15.2081
70.454 54.8178 25.9577 56.7172 42.7206 36.1969 55.7961 79.5571 9.38339 11.1219 66.0268
10.6369 63.1131 77.1212 51.2702 94.037 82.865 11.3905 41.4593 41.643 13.6462 32.4618
43.7897 35.331 59.3665 35.7066 59.4474 69.7184 17.8015 33.9725 66.1678 28.2495 45.5894
94.5314 2.92054 44.372 63.9306 20.0663 83.5039 50.3236 57.3409 58.0492 5.40628 12.7166
98.983 76.0378 35.0259 71.4233 94.7939 27.7059 61.6879 16.962 75.7489 75.0727 67.5597
64.4293 26.1815 39.0916 13.5863 37.4227 71.9854 90.1782 63.8486 57.3825 13.8599 62.6216
47.4776 33.036 88.1 72.3881 48.4324 29.1858 26.1922 81.8354 27.2653 18.2107 79.1148
45.8829 4.05349 27.5228 6.68107 32.188 25.7164 44.0061 36.0389 30.8382 16.0738 52.9218
89.53 60.7361 60.7117 79.0744 89.1729 58.3288 51.6641 44.7549 84.426 77.058 47.4861
14.7314 93.1401 55.3116 96.6601 32.5664 83.8913 60.4564 88.5793 65.7723 19.8731 10.2539
22.7391 84.9018 41.3662 71.7738 90.8552 9.9534 36.8641 41.8559 98.315 0.244551 52.69
83.9023 27.6324 41.3649 10.0783 3.26918 55.4292 60.2599 86.5428 9.18903 38.0796 76.686
17.0202 20.122 76.7492 29.4995 27.7937 93.0691 40.7375 15.6663 7.34362 5.01253 27.8998
29.0294 37.5466 64.6371 1.34963 42.9198 15.0201 26.1835 22.8066 27.1575 4.29985 59.8297
77.0508 22.7789 76.5878 35.6165 27.6569 55.8826 6.30965 58.6304 10.3808 56.1877 85.8978
32.8556 2.79825 84.9765 78.9944 30.737 4.88859 19.9329 27.8571 59.2388 45.1699 98.8939
44.7085 36.0333 99.6152 5.95524 25.3126 59.0786 22.0819 33.5415 72.6231 45.3816 14.5478
32.4264 89.9335 44.6126 3.81211 77.2506 32.1113 39.2563 28.0079 51.5414 58.2471 10.323
46.9157 85.1344 24.9115 74.8868 40.7373 84.0899 82.6417 81.6969 79.1157 80.3916 64.9741
31.6878 34.1154 86.3547 35.5428 17.4379 55.4827 47.5909 23.7062 6.54896 34.1511 88.6941
13.5976 65.6243 30.6209 72.0912 73.1217 92.2425 70.8291 76.0551 42.5892 83.2475 43.0945
4.29474 91.995 43.3112 86.4427 85.1854 46.8366 54.9211 7.55415 30.9526 36.097 17.1022
48.4219 11.2338 73.3432 2.41421 95.0419 78.0804 42.5374 44.7096 60.5438 50.518 63.9122
61.4303 85.168 56.642 58.6126 20.9383 87.1311 81.6722 62.959 52.6239 63.4587 74.2988
59.2302 14.8848 51.094 66.3359 63.8746 70.7883 36.439 56.7266 13.469 74.1464 89.7581
71.5729 89.6016 67.9473 68.0388 52.329 5.56129 57.601 1.74882 95.7545 66.3464 93.708
65.4218 60.2648 77.5119 62.2842 23.0746 65.0581 96.2819 22.6586 7.61592 71.435 95.321
0.450591 43.2016 19.2834 78.6169 13.1096 97.2752 88.0225 58.1789 54.6396 96.4163 29.7669
18.0434 58.7501 21.8177 62.1503 94.5972 96.3955 43.4144 48.25 55.8478 20.2805 15.7016
51.9261 2.34241 78.4006 16.2692 82.9496 84.2479 58.7025 82.0366 44.9903 27.6199 48.2515
75.8514 39.5162 90.2331 47.0615 71.5539 60.6516 39.9791 90.0427 74.5593 19.1951 61.7646
73.0736 29.216 48.6328 67.8454 52.7101 84.1311 56.3634 1.97696 17.3012 46.1661 28.6199
48.6133 48.37 3.60648 95.2434 35.6048 26.9115 67.2536 69.8764 51.8221 55.793 21.6756
23.5008 31.5389 56.0412 41.5449 7.21308 20.0164 31.674 47.8927 70.8097 11.6182 89.3284
30.9035 21.0526 92.221 89.8553 91.8059 85.8324 57.3039 20.9916 12.3646 37.8739 46.6748
43.3883 56.8309 86.2863 72.4643 16.8936 64.4963 98.1056 93.4147 80.5128 98.4604 75.876
21.5953 0.353633 5.15703 0.728662 68.6493 41.2746 86.7808 4.5544 17.8095 12.8041 91.9326
42.436 62.6804 59.3893 8.27891 77.2797 11.7501 19.9715 84.8001 69.1845 64.6036 55.1923
56.0871 1.43663 13.0043 38.3661 28.8583 38.5076 35.8947 12.9819 27.3086 8.32487 7.27104
56.4546 8.12066 6.72589 73.9994 24.7232 17.4951 95.6494 13.9633 50.3986 10.4336 56.7744
31.9408 52.6927 99.7306 26.5825 49.1365 29.8723 52.5482 91.4662 18.74 22.5485 8.82349
50.619 19.4363 15.9168 25.549 51.5957 89.2779 93.0187 41.702 88.5163 5.24 83.623
69.3827 82.8788 32.6731 85.0931 65.5979 84.0431 14.6879 23.7449 66.1448 51.5926 78.2136
63.2156 90.6058 41.4695 6.63499 48.3828 72.1795 61.5006 16.402 25.8671 35.1605 94.8989
53.7958 17.3456 64.3073 7.82219 97.5625 42.0382 4.56244 50.2391 25.7927 99.9742 52.2719
3.3593 91.4458 88.9069 99.9352 8.52825 70.1656 45.2645 53.5702 73.5756 2.66909 8.0921
15.5507 91.323 82.2833 31.3331 34.286 43.5292 65.3119 41.4518 65.7053 1.1498 23.3501
19.4963 73.123 82.0325 79.2449 38.1641 38.8976 79.972 67.8719 38.1374 87.9955 19.0157
15.5841 66.8638 98.7001 94.6968 80.4777 94.0708 6.88625 0.681756 86.8743 31.5321 47.926
28.7008 46.2926 67.1373 75.6059 7.49702 84.3574 54.8898 65.5452 8.42194 55.0581 82.4338
55.6889 20.1554 84.711 31.6046 78.171 66.0651 49.4459 10.3231 86.3543 77.871 75.5279
73.8761 60.1825 25.6903 34.3213 57.3729 16.4889 82.0243 72.2609 8.73674 94.6954 87.0797
82.6242 71.7338 45.3037 95.2372 27.5666 13.9437 91.2371 28.5005 25.465 40.9218 85.5358
44.812 64.246 58.8355 56.1973 20.0275 98.725 97.5996 69.8807 83.6398 77.3657 73.7931
48.3708 10.7296 26.9809 36.9099 67.8781 27.6923 87.525 33.5006 53.0032 7.22457 59.9984
81.4215 64.9501 94.0934 38.8117 35.0715 74.1431 5.43178 84.4345 96.6401 5.35467 88.6104
6.97323 31.7676 27.228 53.7905 84.4149 64.6826 96.9694 70.7843 17.2349 24.5427 9.71912
80.6198 3.82478 35.0165 20.0053 89.7673 88.3982 26.3593 96.3283 2.79301 92.0611 29.4024
2.55834 69.3851 86.3697 18.0204 7.77693 24.2888 96.874 17.6332 78.8508 1.53507 45.2975
91.4146 64.4238 41.1982 47.8135 58.343 85.2967 95.2821 96.5146 25.5897 34.897 82.1627
39.6229 91.8678 10.6097 58.2812 98.2253 81.5179 71.6466 59.2052 48.1339 4.70918 87.4566
95.3321 58.0093 12.9428 31.4497 90.4516 30.1231 42.0195 68.4002 29.0524 37.8664 51.3458
46.2321 22.1685 69.4089 41.0021 10.1737 26.7632 1.43772 43.9967 33.8537 16.4085 91.7038
94.5793 9.04088 68.7782 0.0484992 15.8533 91.6295 88.494 67.4653 71.6685 58.6693 23.2021
38.0517 16.0847 4.93297 14.521 18.2267 30.9815 2.08769 45.2965 71.7072 1.52921 44.3978
6.94718 89.1125 72.9531 90.865 70.823 97.1869 78.4163 55.3294 35.9074 36.4822 84.5895
3.8138 98.5882 36.6542 43.3068 70.3863 59.036 63.5529 91.809 3.52179 59.9759 45.1226
95.4567 28.9551 79.5606 52.0341 7.503 72.8225 1.17129 55.2176 17.131 55.7834 0.307025
11.2426 35.4216 93.9981 97.8061 36.4558 11.348 67.9145 53.5352 10.8851 98.9293 60.1514
54.5108 32.5717 93.4638 30.7602 72.8238 36.2903 25.2118 17.6189 99.0254 1.50033 49.0172
42.6698 35.5856 5.03477 43.273 56.8073 84.9102 82.7241 78.5556 96.4523 27.4601 46.3457
45.2855 80.8249 1.82511 36.0932 21.0568 19.2279 25.569 62.0391 80.0703 54.5338 6.17622
2.96322 61.3199 50.936 1.61755 77.2842 73.1135 57.0802 13.4593 87.6572 63.0562 66.9699
79.6089 54.8038 74.5205 35.495 12.895 95.8174 32.1184 57.0578 14.1145 9.7967 7.19758
47.0658 39.6725 76.4966 87.1534 53.0265 78.1506 30.6292 22.665 95.4127 60.1862 55.3917
52.8364 40.1991 91.3292 28.0937 89.1578 40.5188 1.06299 79.4954 47.5883 76.8148 41.6723
81.141 72.9125 80.4554 53.7474 55.1169 84.1046 23.579 39.2165 60.776 85.8035 46.4659
14.9732 7.68335 91.5174 2.44 84.9689 75.8388 86.608 35.1645 36.0714 98.0345 73.5033
22.5906 76.6104 38.9424 31.205 24.7963 72.5224 49.214 3.02022 17.0751 0.824978 2.86563
20.2902 35.7468 6.75114 76.862 25.7854 43.804 96.4981 11.9864 73.875 72.1644 27.6274
51.678 6.22624 68.148 49.4417 45.3641 41.2283 75.6489 74.6055 21.5823 44.8693 31.7508
54.8001 59.5869 74.6413 95.3101 72.1705 73.2826 22.0997 20.1088 91.4153 97.0897 78.9779
63.095 87.4853 23.611 22.8299 34.523 9.6577 93.2091 57.8364 30.7199 44.8436 51.1252
31.1831 93.4298 50.4167 66.6641 3.00185 29.5269 41.1516 50.626 53.4765 53.993 26.0137
43.7749 9.11556 60.0341 41.3398 52.6697 72.6994 22.3697 98.2923 73.1468 26.6275 62.5606
19.7801 68.7211 73.2401 42.12 36.2903 48.0624 9.16875 42.4152 48.1238 98.4461 69.5173
57.4328 69.6072 14.8579 30.9097 8.69442 92.9706 10.1474 87.9862 61.1241 33.7306 80.9611
16.0409 92.7699 38.2851 39.7519 46.9701 73.6793 23.3754 65.8559 83.8281 48.1852 81.759
73.2163 17.9773 32.2683 87.2361 98.785 93.9025 33.9878 2.83839 17.8095 30.5611 56.905
28.9045 69.5706 28.7725 96.9628 17.1656 69.6205 72.7666 65.705 71.0969 41.8984 51.6095
78.3737 47.8341 14.1204 55.3371 17.4665 38.7014 4.89111 13.4799 19.6658 3.17101 58.9008
7.4698 86.3552 85.4438 78.7678 90.1455 23.1974 0.68152 14.4306 84.3613 21.6804 34.8062
69.041 7.08275 2.39845 82.4622 90.1858 70.6357 76.698 56.6965 54.8196 79.332 22.7461
50.6478 7.03872 2.54759 13.7498 94.1326 84.9794 46.5714 38.2427 98.3803 62.8747 96.2462
33.8381 93.0108 20.5248 21.5254 6.15409 58.5881 60.0874 2.6369 58.8586 35.1849 96.7241
49.2357 97.5315 75.1369 73.7129 59.9091 65.8523 82.6023 23.9702 65.7646 31.0288 45.751
7.86776 46.1451 87.1554 63.0379 64.0337 93.3893 85.758 42.7507 89.875 64.9345 59.2834
74.2794 27.4535 96.1515 39.9249 8.73304 37.0428 75.3688 91.2805 91.7588 58.6538 13.9613
7.46375 78.7784 61.968 60.6815 54.4972 83.9567 45.114 4.89975 23.456 13.7633 40.3725
65.5678 42.1473 38.0338 23.2396 19.2779 72.8611 98.5972 97.0528 80.5545 49.4731 31.9411
89.4849 18.0379 29.5294 7.72423 23.528 37.9061 21.5399 2.20898 72.9996 6.72928 78.9874
7.9081 17.8159 73.0829 86.567 92.0179 22.6426 37.4372 86.7717 58.1624 94.58 20.5717
62.6282 67.7431 36.1964 39.7414 62.8985 58.5707 80.6258 48.9938 83.0833 54.0361 19.8334
